sku_id,stock_on_hand,reorder_point_source,safety_stock_source,avg_weekly_demand,std_weekly_demand,sku_name,category,cost_price,unit_price,daily_demand,daily_std,calculated_safety_stock,lead_time_demand,ROP,annual_demand,holding_cost_per_unit_year,EOQ,forecast_8w_demand,stockout_risk,overstock_risk,recommended_action,reorder_qty,sales_at_risk_rupees,locked_capital_rupees,priority_score
SKU00545,408,299,105,1.4166666666666667,2.6443192398846707,TrueTaste Tea Large,Beverages,55.82,88.18,0.20238095238095238,0.9994587279711699,4.349905149610284,1.4166666666666667,5.766571816276951,73.66666666666667,11.164000000000001,81.23170999202732,11.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,22141.933333333334,22141.933333333334
SKU00668,144,104,33,1.5,1.7320508075688772,CrispKing Energy Drinks 1L,Beverages,167.7,219.45,0.21428571428571427,0.6546536707079771,2.849223578450803,1.5,4.349223578450803,78.0,33.54,48.224282217041214,12.0,False,True,MARKDOWN / CLEAR,0.0,0.0,22136.399999999998,22136.399999999998
SKU00322,95,73,26,1.0833333333333333,1.729862492345632,NutriPlus Women's Wear 250ml,Apparel & Footwear,256.34,358.99,0.15476190476190474,0.6538265652978451,2.8456237999085645,1.0833333333333333,3.928957133241898,56.33333333333333,51.268,33.14816844855216,8.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,22130.686666666665,22130.686666666665
SKU03333,27,48,17,0.4166666666666667,0.5149286505444373,UrbanBite Footwear Large,Apparel & Footwear,934.48,1220.63,0.05952380952380953,0.19462473604038075,0.8470576301455992,0.4166666666666667,1.263724296812266,21.666666666666668,186.89600000000002,10.767033087737197,3.3333333333333335,False,True,MARKDOWN / CLEAR,0.0,0.0,22116.02666666667,22116.02666666667
SKU01135,176,82,28,1.4166666666666667,1.5050420310248864,NutriPlus Oral Care 250ml,Personal Care,134.23,184.19,0.20238095238095238,0.5688524181130582,2.475794141035938,1.4166666666666667,3.892460807702605,73.66666666666667,26.846,52.383645240747,11.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,22103.206666666665,22103.206666666665
SKU01451,271,161,51,1.25,1.764549903980152,FamilyChoice Milk Family Pack,Dairy & Bakery,84.67,119.56,0.17857142857142858,0.6669371745563406,2.9026845920473496,1.25,4.15268459204735,65.0,16.934,61.95507693331261,10.0,False,True,MARKDOWN / CLEAR,0.0,0.0,22098.87,22098.87
SKU03420,215,115,37,0.4166666666666667,0.90033663737852,QuickBite Candy 1L,Snacks & Confectionery,104.19,143.9,0.05952380952380953,0.340295262677672,1.4810537684876655,0.4166666666666667,1.8977204351543322,21.666666666666668,20.838,32.24541970840748,3.3333333333333335,False,True,MARKDOWN / CLEAR,0.0,0.0,22053.55,22053.55
SKU01617,194,264,90,2.25,2.378884383296277,SparkleClean Ice Cream Medium,Frozen Foods,125.26,182.51,0.32142857142857145,0.8991337822824579,3.913264810522376,2.25,6.163264810522376,117.0,25.052000000000003,68.33948935662681,18.0,False,True,MARKDOWN / CLEAR,0.0,0.0,22045.760000000002,22045.760000000002
SKU00039,290,179,56,1.5833333333333333,1.6764862244009227,GreenValley Candy 1kg,Snacks & Confectionery,79.49,124.83,0.2261904761904762,0.6336522323129238,2.757819839139518,1.5833333333333333,4.341153172472851,82.33333333333333,15.898,71.96421675022141,12.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,22045.226666666666,22045.226666666666
SKU02193,125,57,22,0.4166666666666667,0.9962049198956219,SoftTouch Ready Meals 100g,Frozen Foods,180.68,274.13,0.05952380952380953,0.37653006755754814,1.638757093228298,0.4166666666666667,2.0554237598949645,21.666666666666668,36.136,24.486460470341196,3.3333333333333335,False,True,MARKDOWN / CLEAR,0.0,0.0,21982.733333333334,21982.733333333334
SKU02096,61,135,62,1.25,1.815338686155987,PureLife Women's Wear 500g,Apparel & Footwear,430.43,674.25,0.17857142857142858,0.6861335298462106,2.986232138726599,1.25,4.236232138726599,65.0,86.08600000000001,27.478335004031415,10.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21951.93,21951.93
SKU04675,245,178,57,0.3333333333333333,0.4923659639173309,SparkleClean Laundry Family Pack,Home Care,90.53,116.52,0.047619047619047616,0.18609684207969415,0.8099420106440093,0.3333333333333333,1.1432753439773427,17.333333333333332,18.106,30.94067517312181,2.6666666666666665,False,True,MARKDOWN / CLEAR,0.0,0.0,21938.43666666667,21938.43666666667
SKU03831,299,173,74,1.0833333333333333,1.5642792899510296,SmartBuy Pest Control Pack of 6,Home Care,75.54,110.38,0.15476190476190474,0.591241997465589,2.573239431969444,1.0833333333333333,3.6565727653027773,56.33333333333333,15.108000000000002,61.063154617350335,8.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,21931.78,21931.78
SKU04084,465,290,94,3.1666666666666665,2.6911752530120077,SoftTouch Milk 100g,Dairy & Bakery,49.83,89.59,0.4523809523809524,1.017168636280157,4.426983291204753,3.1666666666666665,7.593649957871419,164.66666666666666,9.966000000000001,128.54121649266384,25.333333333333332,False,True,MARKDOWN / CLEAR,0.0,0.0,21908.59,21908.59
SKU04968,102,114,35,1.25,2.70100991213556,PremiumSelect Air Fresheners Small,Home Care,237.5,329.41,0.17857142857142858,1.020885788033016,4.443161305462996,1.25,5.693161305462996,65.0,47.5,36.99217555959069,10.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21850.0,21850.0
SKU03259,103,914,286,7.166666666666667,5.507570547286102,CleanWave Vitamins & Supplements 100g,Health & Wellness,478.37,602.04,1.023809523809524,2.0816659994661326,9.059953550285638,7.166666666666668,16.226620216952305,372.6666666666667,95.674,62.41131146416852,57.333333333333336,False,False,HEALTHY,0.0,0.0,21845.56333333333,21845.56333333333
SKU01335,132,52,18,1.0833333333333333,1.8319554050414562,PremiumSelect Bath & Body 500g,Personal Care,176.69,236.44,0.15476190476190474,0.6924140592428993,3.0135666412931954,1.0833333333333333,4.096899974626528,56.33333333333333,35.338,39.926546022560956,8.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,21791.766666666666,21791.766666666666
SKU03388,231,221,81,1.0,1.651445647689541,BasicNeeds Coffee Large,Beverages,97.24,148.3,0.14285714285714285,0.6241877839323593,2.716628090449295,1.0,3.716628090449295,52.0,19.448,51.70876899950191,8.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21684.52,21684.52
SKU00384,186,68,25,0.4166666666666667,0.7929614610987591,ZestyCo Butter & Ghee Pack of 12,Dairy & Bakery,118.68,190.85,0.05952380952380953,0.2997112607608193,1.3044216035074587,0.4166666666666667,1.7210882701741255,21.666666666666668,23.736000000000004,30.21289103025803,3.3333333333333335,False,True,MARKDOWN / CLEAR,0.0,0.0,21678.88,21678.88
SKU01699,162,174,61,0.8333333333333334,1.3371158468430429,ZestyCo Frozen Meat 500g,Frozen Foods,139.46,228.35,0.11904761904761905,0.5053822864043173,2.1995555680568057,0.8333333333333334,3.0328889013901392,43.333333333333336,27.892000000000003,39.41587940550407,6.666666666666667,False,True,MARKDOWN / CLEAR,0.0,0.0,21662.78666666667,21662.78666666667
SKU04156,0,64,21,2.5833333333333335,2.0652243256245835,CityFresh Men's Wear 500g,Apparel & Footwear,2779.35,3610.04,0.36904761904761907,0.7805814238805323,3.39729401565244,2.5833333333333335,5.980627348985774,134.33333333333334,555.87,15.545520853874986,20.666666666666668,True,False,REORDER NOW,21.52614820286076,21590.303954932602,0.0,21590.303954932602
SKU02344,71,80,24,1.0,1.5374122295716148,NatureBlend Vitamins & Supplements Pack of 12,Health & Wellness,342.59,537.06,0.14285714285714285,0.5810872031479765,2.5290431176453065,1.0,3.5290431176453065,52.0,68.518,27.548587298309478,8.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21583.17,21583.17
SKU02319,247,141,39,0.5833333333333334,0.90033663737852,EverydayPlus Sugar & Salt Family Pack,Grocery,88.96,111.7,0.08333333333333334,0.340295262677672,1.4810537684876655,0.5833333333333334,2.0643871018209987,30.333333333333336,17.791999999999998,41.29026630002643,4.666666666666667,False,True,MARKDOWN / CLEAR,0.0,0.0,21557.97333333333,21557.97333333333
SKU00157,321,208,68,0.5,1.1677484162422844,QuickBite Butter & Ghee Family Pack,Dairy & Bakery,67.93,118.76,0.07142857142857142,0.44136741475237473,1.920946144718558,0.5,2.420946144718558,26.0,13.586000000000002,43.74625386161397,4.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21533.81,21533.81
SKU04304,99,76,28,1.0,1.348399724926484,NovaFresh Small Appliances 1kg,Electronics & Accessories,236.61,393.38,0.14285714285714285,0.5096471914376255,2.2181175475040664,1.0,3.2181175475040664,52.0,47.322,33.14897668616651,8.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21531.510000000002,21531.510000000002
SKU00513,127,76,22,1.0,1.2060453783110545,GoldenHarvest Sugar & Salt 500ml,Grocery,180.87,234.2,0.14285714285714285,0.4558423058385518,1.9839446473216846,1.0,2.9839446473216844,52.0,36.174,37.91433165017499,8.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21523.53,21523.53
SKU01416,213,175,56,0.9166666666666666,1.5642792899510296,EverydayPlus Dishwashing 250ml,Home Care,104.64,183.25,0.13095238095238096,0.591241997465589,2.573239431969444,0.9166666666666667,3.4899060986361103,47.666666666666664,20.928,47.7247352719614,7.333333333333333,False,True,MARKDOWN / CLEAR,0.0,0.0,21520.96,21520.96
SKU02949,238,176,66,4.25,3.8641710859922056,NatureBlend Chips & Crisps Pack of 6,Snacks & Confectionery,105.41,157.02,0.6071428571428571,1.460519388134537,6.356561436457178,4.25,10.606561436457177,221.0,21.082,102.38591889239224,34.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21503.64,21503.64
SKU00144,165,95,32,1.5,1.834021909257456,FamilyChoice Eggs 100g,Dairy & Bakery,140.47,186.78,0.21428571428571427,0.6931951244198711,3.0169660407285153,1.5,4.516966040728516,78.0,28.094,52.69149396236865,12.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21491.91,21491.91
SKU04434,50,74,24,0.4166666666666667,0.7929614610987591,FreshFarm Mobile Accessories 250g,Electronics & Accessories,460.5,790.43,0.05952380952380953,0.2997112607608193,1.3044216035074587,0.4166666666666667,1.7210882701741255,21.666666666666668,92.10000000000001,15.337911793433102,3.3333333333333335,False,True,MARKDOWN / CLEAR,0.0,0.0,21490.0,21490.0
SKU03161,145,181,48,1.0,1.5374122295716148,SmartBuy Frozen Vegetables 100g,Frozen Foods,156.76,223.8,0.14285714285714285,0.5810872031479765,2.5290431176453065,1.0,3.5290431176453065,52.0,31.352,40.72574583816752,8.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21476.12,21476.12
SKU00440,100,113,37,1.9166666666666667,2.151461800448216,TrueTaste Home Decor Pack of 6,Home & Kitchen,253.21,398.41,0.27380952380952384,0.8131761256058931,3.5391546617373155,1.916666666666667,5.4558213284039825,99.66666666666667,50.642,44.36286058502647,15.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,21438.44666666667,21438.44666666667
SKU04564,437,302,139,1.4166666666666667,1.8319554050414562,SparkleClean Surface Cleaners Pack of 6,Home Care,50.36,88.51,0.20238095238095238,0.6924140592428993,3.0135666412931954,1.4166666666666667,4.430233307959862,73.66666666666667,10.072000000000001,85.52196106690153,11.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,21436.573333333334,21436.573333333334
SKU04611,116,128,53,1.0833333333333333,1.5050420310248864,ValueChoice Writing Instruments Family Pack,Stationery & Office,199.69,272.61,0.15476190476190474,0.5688524181130582,2.475794141035938,1.0833333333333333,3.559127474369271,56.33333333333333,39.938,37.55688537103992,8.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,21433.393333333333,21433.393333333333
SKU02481,294,249,78,0.75,1.4847711791873706,NovaFresh Notebooks 250ml,Stationery & Office,74.33,130.24,0.10714285714285714,0.5611907562808434,2.4424485897632247,0.75,3.1924485897632247,39.0,14.866,51.21948875693175,6.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21407.04,21407.04
SKU02755,36,23,10,0.3333333333333333,0.7784989441615231,SmartBuy First Aid 1L,Health & Wellness,642.08,805.74,0.047619047619047616,0.2942449431682499,1.2806307631457055,0.3333333333333333,1.6139640964790387,17.333333333333332,128.41600000000003,11.618002763168908,2.6666666666666665,False,True,MARKDOWN / CLEAR,0.0,0.0,21402.666666666668,21402.666666666668
SKU01346,111,142,45,1.1666666666666667,2.0375267241229382,NatureBlend Pest Control 250g,Home Care,210.24,308.88,0.16666666666666669,0.7701127145253435,3.3517314611822338,1.1666666666666667,4.518398127848901,60.66666666666667,42.048,37.98414847355787,9.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,21374.4,21374.4
SKU02076,30,51,19,0.3333333333333333,0.6513389472789296,GoldenHarvest First Aid Pack of 6,Health & Wellness,781.8,1012.51,0.047619047619047616,0.24618298195866545,1.0714525682738392,0.3333333333333333,1.4047859016071724,17.333333333333332,156.36,10.528783937773756,2.6666666666666665,False,True,MARKDOWN / CLEAR,0.0,0.0,21369.199999999997,21369.199999999997
SKU01202,100,78,36,1.8333333333333333,2.0816659994661326,SmartBuy Skin Care Large,Personal Care,250.32,330.45,0.2619047619047619,0.7867957924694431,3.424340569121788,1.8333333333333335,5.257673902455121,95.33333333333333,50.064,43.63747533052917,14.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,21360.64,21360.64
SKU01940,308,116,39,2.6666666666666665,3.4728383291777436,MetroBrand Pulses & Lentils 250ml,Grocery,74.5,127.72,0.38095238095238093,1.312609508933911,5.712819051497388,2.6666666666666665,8.379485718164055,138.66666666666666,14.9,96.47013888115555,21.333333333333332,False,True,MARKDOWN / CLEAR,0.0,0.0,21356.666666666668,21356.666666666668
SKU02202,16,38,8,0.3333333333333333,0.8876253645985945,CityFresh Footwear Pack of 12,Apparel & Footwear,1600.4,2114.18,0.047619047619047616,0.33549085316013094,1.4601437247646878,0.3333333333333333,1.793477058098021,17.333333333333332,320.08000000000004,7.35888091930903,2.6666666666666665,False,True,MARKDOWN / CLEAR,0.0,0.0,21338.666666666668,21338.666666666668
SKU01393,257,149,50,0.9166666666666666,0.9962049198956219,UrbanBite Juices 250ml,Beverages,85.39,126.23,0.13095238095238096,0.37653006755754814,1.638757093228298,0.9166666666666667,2.555423759894965,47.666666666666664,17.078,52.83100675751586,7.333333333333333,False,True,MARKDOWN / CLEAR,0.0,0.0,21319.036666666667,21319.036666666667
SKU03752,249,178,48,0.8333333333333334,1.6966991126265962,EliteHome Office Supplies Family Pack,Stationery & Office,87.97,119.85,0.11904761904761905,0.6412919859591348,2.7910700402707507,0.8333333333333334,3.624403373604084,43.333333333333336,17.594,49.62822642275475,6.666666666666667,False,True,MARKDOWN / CLEAR,0.0,0.0,21318.063333333335,21318.063333333335
SKU01261,106,56,18,2.0,2.486326242032244,DailyBest Sugar & Salt Family Pack,Grocery,236.56,327.98,0.2857142857142857,0.9397429877987294,4.090006668143041,2.0,6.090006668143041,104.0,47.312000000000005,46.88468646394529,16.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21290.4,21290.4
SKU00045,90,109,40,0.75,1.2880570286640687,SmartBuy Writing Instruments 1L,Stationery & Office,253.27,352.71,0.10714285714285714,0.4868397960448458,2.118853812152393,0.75,2.868853812152393,39.0,50.654,27.747600336540316,6.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21274.68,21274.68
SKU02948,108,122,58,1.6666666666666667,2.103388319888276,SparkleClean Butter & Ghee Family Pack,Dairy & Bakery,224.46,367.9,0.2380952380952381,0.7950060578603361,3.4600737862162143,1.6666666666666667,5.126740452882881,86.66666666666667,44.892,43.938130003102465,13.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,21248.88,21248.88
SKU02104,126,85,22,0.9166666666666666,1.5642792899510296,GoldenHarvest Ready Meals 2kg,Frozen Foods,179.06,263.84,0.13095238095238096,0.591241997465589,2.573239431969444,0.9166666666666667,3.4899060986361103,47.666666666666664,35.812000000000005,36.483215076457455,7.333333333333333,False,True,MARKDOWN / CLEAR,0.0,0.0,21248.453333333335,21248.453333333335
SKU04326,193,111,42,1.9166666666666667,2.2746961169005466,NutriPlus Milk 500g,Dairy & Bakery,119.46,165.63,0.27380952380952384,0.8597543190804506,3.741875112301399,1.916666666666667,5.6585417789680665,99.66666666666667,23.892,64.5875355750647,15.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,21224.059999999998,21224.059999999998
SKU01641,41,22,8,0.5,1.1677484162422844,PureLife OTC Medicine 100g,Health & Wellness,573.41,759.85,0.07142857142857142,0.44136741475237473,1.920946144718558,0.5,2.420946144718558,26.0,114.682,15.05702061023244,4.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21216.17,21216.17
SKU03763,318,212,86,1.0833333333333333,1.6213537179739277,GoldenHarvest Namkeen 2L,Snacks & Confectionery,68.53,85.93,0.15476190476190474,0.6128141035755668,2.667126866067111,1.0833333333333333,3.750460199400444,56.33333333333333,13.706000000000001,64.1102338761151,8.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,21198.61333333333,21198.61333333333
SKU03495,467,288,120,0.75,0.8660254037844386,ZestyCo Notebooks 500ml,Stationery & Office,45.93,77.84,0.10714285714285714,0.32732683535398854,1.4246117892254015,0.75,2.1746117892254015,39.0,9.186,65.1582006881486,6.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21173.73,21173.73
SKU00004,148,99,35,1.5833333333333333,2.1933093855190746,SunriseFoods Eggs Large,Dairy & Bakery,156.32,233.64,0.2261904761904762,0.828993026043909,3.6079939391788782,1.5833333333333333,5.191327272512211,82.33333333333333,31.264,51.317510311309405,12.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,21155.306666666667,21155.306666666667
SKU04755,217,155,51,2.5833333333333335,2.5746432527221863,FreshFarm Namkeen 250ml,Snacks & Confectionery,107.62,176.07,0.36904761904761907,0.9731236802019038,4.235288150727997,2.5833333333333335,6.81862148406133,134.33333333333334,21.524,79.0006026024283,20.666666666666668,False,True,MARKDOWN / CLEAR,0.0,0.0,21129.393333333333,21129.393333333333
SKU01755,187,98,37,1.75,1.8153386861559873,MetroBrand Bread Family Pack,Dairy & Bakery,121.7,158.5,0.25,0.6861335298462107,2.9862321387265993,1.75,4.736232138726599,91.0,24.340000000000003,61.144923955751565,14.0,False,True,MARKDOWN / CLEAR,0.0,0.0,21054.100000000002,21054.100000000002
SKU00192,207,130,39,1.1666666666666667,1.5859229221975182,SparkleClean Bread Family Pack,Dairy & Bakery,106.38,165.78,0.16666666666666669,0.5994225215216386,2.6088432070149175,1.1666666666666667,3.7755098736815844,60.66666666666667,21.276,53.39862519674242,9.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,21027.78,21027.78
SKU03956,175,151,57,2.4166666666666665,2.678477631835372,SoftTouch Laundry Pack of 6,Home Care,135.07,223.29,0.34523809523809523,1.0123693865836594,4.4060957043691875,2.4166666666666665,6.822762371035854,125.66666666666666,27.014,68.20490368551282,19.333333333333332,False,True,MARKDOWN / CLEAR,0.0,0.0,21025.896666666664,21025.896666666664
SKU02817,226,159,46,1.5,1.3142574813455419,HealthFirst Biscuits & Cookies Family Pack,Snacks & Confectionery,97.94,142.98,0.21428571428571427,0.496742636335202,2.1619535568134163,1.5,3.6619535568134163,78.0,19.588,63.10332649054202,12.0,False,True,MARKDOWN / CLEAR,0.0,0.0,20959.16,20959.16
SKU02951,98,74,32,3.0833333333333335,4.358029857908759,FreshFarm Oral Care 1L,Personal Care,285.28,384.02,0.4404761904761905,1.6471804586029615,7.168959116259909,3.0833333333333335,10.252292449593243,160.33333333333334,57.056,53.01042060261248,24.666666666666668,False,True,MARKDOWN / CLEAR,0.0,0.0,20920.53333333333,20920.53333333333
SKU04670,120,74,28,1.4166666666666667,1.5642792899510294,CrispKing Notebooks Medium,Stationery & Office,192.24,308.99,0.20238095238095238,0.5912419974655889,2.5732394319694434,1.4166666666666667,3.9899060986361103,73.66666666666667,38.44800000000001,43.77222598940672,11.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,20890.08,20890.08
SKU00477,217,81,25,1.25,1.5447859516333116,FreshFarm Oral Care Pack of 6,Personal Care,100.71,131.43,0.17857142857142858,0.5838742081211421,2.5411728904367976,1.25,3.7911728904367976,65.0,20.142,56.80746145965178,10.0,False,True,MARKDOWN / CLEAR,0.0,0.0,20846.969999999998,20846.969999999998
SKU00777,92,93,31,1.3333333333333333,1.4974726182552531,TrueTaste Ice Cream Large,Frozen Foods,256.31,392.29,0.19047619047619047,0.5659914490045944,2.463342457029891,1.3333333333333333,3.7966757903632242,69.33333333333333,51.262,36.77674317793735,10.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,20846.546666666665,20846.546666666665
SKU00340,167,118,43,0.8333333333333334,1.4668044012461754,EverydayPlus First Aid Small,Health & Wellness,129.91,234.66,0.11904761904761905,0.5543999525246257,2.4128932400499585,0.8333333333333334,3.246226573383292,43.333333333333336,25.982,40.83896805981379,6.666666666666667,False,True,MARKDOWN / CLEAR,0.0,0.0,20828.903333333335,20828.903333333335
SKU04379,114,144,57,1.8333333333333333,2.4058010698889443,TrueTaste Laundry Family Pack,Home Care,209.36,375.7,0.2619047619047619,0.9093073335456098,3.957542759967313,1.8333333333333335,5.790876093300646,95.33333333333333,41.87200000000001,47.71561618612829,14.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,20796.426666666666,20796.426666666666
SKU02912,225,149,44,5.416666666666667,4.561864318522205,FreshFarm Bread 250ml,Dairy & Bakery,114.46,156.0,0.7738095238095238,1.7242226430898426,7.504266803969027,5.416666666666667,12.920933470635694,281.6666666666667,22.892,110.92408590380826,43.333333333333336,False,True,MARKDOWN / CLEAR,0.0,0.0,20793.566666666666,20793.566666666666
SKU02642,188,135,46,4.166666666666667,3.4597249846912645,TrueTaste Tea 250g,Beverages,134.4,191.59,0.5952380952380952,1.3076531305956904,5.69124759981713,4.166666666666667,9.857914266483796,216.66666666666669,26.880000000000003,89.78037576784736,33.333333333333336,False,True,MARKDOWN / CLEAR,0.0,0.0,20787.2,20787.2
SKU01798,221,110,30,0.8333333333333334,1.4668044012461756,CityFresh Writing Instruments 100g,Stationery & Office,96.84,146.72,0.11904761904761905,0.5543999525246258,2.412893240049959,0.8333333333333334,3.2462265733832925,43.333333333333336,19.368000000000002,47.30081900985612,6.666666666666667,False,True,MARKDOWN / CLEAR,0.0,0.0,20756.04,20756.04
SKU03341,187,100,28,1.4166666666666667,2.108783937953269,CleanWave Bottled Water 500g,Beverages,117.91,163.6,0.20238095238095238,0.7970454097988302,3.468949577933128,1.4166666666666667,4.885616244599794,73.66666666666667,23.582,55.891426222405244,11.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,20712.856666666667,20712.856666666667
SKU04500,214,154,60,1.0,1.651445647689541,SparkleClean Butter & Ghee 250ml,Dairy & Bakery,100.54,157.68,0.14285714285714285,0.6241877839323593,2.716628090449295,1.0,3.716628090449295,52.0,20.108000000000004,50.85307668954278,8.0,False,True,MARKDOWN / CLEAR,0.0,0.0,20711.24,20711.24
SKU01384,131,84,30,0.75,1.2880570286640687,CleanWave Chips & Crisps Family Pack,Snacks & Confectionery,165.66,223.56,0.10714285714285714,0.4868397960448458,2.118853812152393,0.75,2.868853812152393,39.0,33.132,34.30903296286263,6.0,False,True,MARKDOWN / CLEAR,0.0,0.0,20707.5,20707.5
SKU01864,130,59,27,1.0833333333333333,1.6764862244009227,QuickBite Writing Instruments 2L,Stationery & Office,170.38,228.71,0.15476190476190474,0.6336522323129238,2.757819839139518,1.0833333333333333,3.8411531724728514,56.33333333333333,34.076,40.65916169410061,8.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,20672.77333333333,20672.77333333333
SKU03106,261,208,77,1.6666666666666667,3.0251471289038405,EliteHome Chocolates Pack of 6,Snacks & Confectionery,83.45,127.35,0.2380952380952381,1.1433981403515168,4.976367027046818,1.6666666666666667,6.643033693713485,86.66666666666667,16.69,72.06060073126748,13.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,20667.783333333333,20667.783333333333
SKU04448,379,399,139,1.1666666666666667,1.5275252316519465,SmartBuy Sugar & Salt 100g,Grocery,55.89,95.31,0.16666666666666669,0.5773502691896257,2.5127790060674524,1.1666666666666667,3.6794456727341194,60.66666666666667,11.178,73.67039764056602,9.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,20660.670000000002,20660.670000000002
SKU01007,305,294,114,2.3333333333333335,2.3868325657594203,CrispKing Soft Drinks 1L,Beverages,72.15,107.05,0.33333333333333337,0.902137912878521,3.9263395706742465,2.3333333333333335,6.25967290400758,121.33333333333334,14.430000000000001,91.69737405405024,18.666666666666668,False,True,MARKDOWN / CLEAR,0.0,0.0,20658.95,20658.95
SKU04449,162,157,59,1.5833333333333333,1.9286515936521478,SoftTouch Writing Instruments 500g,Stationery & Office,138.29,220.79,0.2261904761904762,0.7289617832131402,3.172631871557783,1.5833333333333333,4.755965204891116,82.33333333333333,27.658,54.560389636969795,12.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,20651.306666666667,20651.306666666667
SKU04763,293,171,62,0.6666666666666666,0.9847319278346619,MetroBrand Cooking Oil 500g,Grocery,71.72,99.27,0.09523809523809523,0.37219368415938836,1.619884021288019,0.6666666666666666,2.2865506879546857,34.666666666666664,14.344000000000001,49.161022139370665,5.333333333333333,False,True,MARKDOWN / CLEAR,0.0,0.0,20631.453333333335,20631.453333333335
SKU03343,136,68,26,1.3333333333333333,1.6696942198734437,SoftTouch Oral Care 1L,Personal Care,164.46,294.71,0.19047619047619047,0.6310850959010189,2.746646991691815,1.3333333333333333,4.079980325025148,69.33333333333333,32.892,45.9119669730901,10.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,20612.32,20612.32
SKU04801,297,142,51,1.25,1.712255291076124,EverydayPlus Butter & Ghee Large,Dairy & Bakery,71.81,108.26,0.17857142857142858,0.6471716687488481,2.816659953820224,1.25,4.066659953820224,65.0,14.362000000000002,67.27430458069855,10.0,False,True,MARKDOWN / CLEAR,0.0,0.0,20609.47,20609.47
SKU04615,144,205,57,1.1666666666666667,1.9462473604038073,NutriPlus Air Fresheners Family Pack,Home Care,152.96,277.75,0.16666666666666669,0.7356123579206245,3.201576907864263,1.1666666666666667,4.36824357453093,60.66666666666667,30.592000000000002,44.531890379916796,9.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,20598.613333333335,20598.613333333335
SKU04173,143,147,44,1.0,1.7056057308448835,CleanWave Pest Control 250ml,Home Care,152.49,235.28,0.14285714285714285,0.6446583712203042,2.8057214272398334,1.0,3.8057214272398334,52.0,30.498000000000005,41.2920069507667,8.0,False,True,MARKDOWN / CLEAR,0.0,0.0,20586.15,20586.15
SKU01183,152,119,48,1.75,2.1794494717703365,NatureBlend Dishwashing Small,Home Care,149.11,228.38,0.25,0.8237544710479139,3.5851943810622036,1.75,5.335194381062204,91.0,29.822000000000003,55.23982743736174,14.0,False,True,MARKDOWN / CLEAR,0.0,0.0,20577.18,20577.18
SKU00081,276,117,55,0.75,1.4847711791873706,NovaFresh Laundry Large,Home Care,76.17,115.69,0.10714285714285714,0.5611907562808434,2.4424485897632247,0.75,3.1924485897632247,39.0,15.234000000000002,50.5970652996377,6.0,False,True,MARKDOWN / CLEAR,0.0,0.0,20565.9,20565.9
SKU04017,261,153,71,1.5833333333333333,2.2343733444579583,FamilyChoice Air Fresheners 1L,Home Care,82.09,119.49,0.2261904761904762,0.8445137436439167,3.675544151633342,1.5833333333333333,5.258877484966675,82.33333333333333,16.418000000000003,70.81540179423313,12.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,20385.683333333334,20385.683333333334
