week,sku_id,demand,forecast
2025-12-15,SKU02365,0.0,1.25
2025-12-22,SKU02365,5.0,1.25
2025-12-29,SKU02365,0.0,2.25
2025-11-10,SKU02366,0.0,0.25
2025-11-17,SKU02366,1.0,0.0
2025-11-24,SKU02366,0.0,0.25
2025-12-01,SKU02366,1.0,0.25
2025-12-08,SKU02366,0.0,0.5
2025-12-15,SKU02366,4.0,0.5
2025-12-22,SKU02366,1.0,1.25
2025-12-29,SKU02366,0.0,1.5
2025-11-10,SKU02367,2.0,1.75
2025-11-17,SKU02367,0.0,1.75
2025-11-24,SKU02367,0.0,1.5
2025-12-01,SKU02367,0.0,1.5
2025-12-08,SKU02367,0.0,0.5
2025-12-15,SKU02367,0.0,0.0
2025-12-22,SKU02367,4.0,0.0
2025-12-29,SKU02367,0.0,1.0
2025-11-10,SKU02368,39.0,25.25
2025-11-17,SKU02368,26.0,30.5
2025-11-24,SKU02368,13.0,30.75
2025-12-01,SKU02368,15.0,29.0
2025-12-08,SKU02368,16.0,23.25
2025-12-15,SKU02368,10.0,17.5
2025-12-22,SKU02368,17.0,13.5
2025-12-29,SKU02368,17.0,14.5
2025-11-10,SKU02369,4.0,1.75
2025-11-17,SKU02369,0.0,2.5
2025-11-24,SKU02369,3.0,1.5
2025-12-01,SKU02369,3.0,2.0
2025-12-08,SKU02369,1.0,2.5
2025-12-15,SKU02369,1.0,1.75
2025-12-22,SKU02369,0.0,2.0
2025-12-29,SKU02369,1.0,1.25
2025-11-10,SKU02370,0.0,1.25
2025-11-17,SKU02370,4.0,0.25
2025-11-24,SKU02370,10.0,1.0
2025-12-01,SKU02370,2.0,3.5
2025-12-08,SKU02370,0.0,4.0
2025-12-15,SKU02370,2.0,4.0
2025-12-22,SKU02370,1.0,3.5
2025-12-29,SKU02370,0.0,1.25
2025-11-10,SKU02371,2.0,2.0
2025-11-17,SKU02371,4.0,2.25
2025-11-24,SKU02371,0.0,2.5
2025-12-01,SKU02371,0.0,1.5
2025-12-08,SKU02371,2.0,1.5
2025-12-15,SKU02371,3.0,1.5
2025-12-22,SKU02371,1.0,1.25
2025-12-29,SKU02371,0.0,1.5
2025-11-10,SKU02372,4.0,2.0
2025-11-17,SKU02372,0.0,3.0
2025-11-24,SKU02372,0.0,3.0
2025-12-01,SKU02372,4.0,3.0
2025-12-08,SKU02372,24.0,2.0
2025-12-15,SKU02372,6.0,7.0
2025-12-22,SKU02372,8.0,8.5
2025-12-29,SKU02372,0.0,10.5
2025-11-10,SKU02373,0.0,0.5
2025-11-17,SKU02373,0.0,0.5
2025-11-24,SKU02373,0.0,0.0
2025-12-01,SKU02373,0.0,0.0
2025-12-08,SKU02373,0.0,0.0
2025-12-15,SKU02373,3.0,0.0
2025-12-22,SKU02373,2.0,0.75
2025-12-29,SKU02373,1.0,1.25
2025-11-10,SKU02374,0.0,1.5
2025-11-17,SKU02374,2.0,1.25
2025-11-24,SKU02374,4.0,1.5
2025-12-01,SKU02374,0.0,1.75
2025-12-08,SKU02374,0.0,1.5
2025-12-15,SKU02374,2.0,1.5
2025-12-22,SKU02374,1.0,1.5
2025-12-29,SKU02374,1.0,0.75
2025-11-10,SKU02375,0.0,1.25
2025-11-17,SKU02375,1.0,0.5
2025-11-24,SKU02375,0.0,0.75
2025-12-01,SKU02375,2.0,0.5
2025-12-08,SKU02375,0.0,0.75
2025-12-15,SKU02375,0.0,0.75
2025-12-22,SKU02375,2.0,0.5
2025-12-29,SKU02375,0.0,1.0
2025-11-10,SKU02376,2.0,1.75
2025-11-17,SKU02376,3.0,1.5
2025-11-24,SKU02376,0.0,2.25
2025-12-01,SKU02376,0.0,2.0
2025-12-08,SKU02376,1.0,1.25
2025-12-15,SKU02376,1.0,1.0
2025-12-22,SKU02376,3.0,0.5
2025-12-29,SKU02376,0.0,1.25
2025-11-10,SKU02377,0.0,1.25
2025-11-17,SKU02377,5.0,1.0
2025-11-24,SKU02377,1.0,2.0
2025-12-01,SKU02377,0.0,2.25
2025-12-08,SKU02377,2.0,1.5
2025-12-15,SKU02377,0.0,2.0
2025-12-22,SKU02377,0.0,0.75
2025-12-29,SKU02377,1.0,0.5
2025-11-10,SKU02378,4.0,0.25
2025-11-17,SKU02378,7.0,1.25
2025-11-24,SKU02378,0.0,2.75
2025-12-01,SKU02378,0.0,2.75
2025-12-08,SKU02378,0.0,2.75
2025-12-15,SKU02378,1.0,1.75
2025-12-22,SKU02378,1.0,0.25
2025-12-29,SKU02378,1.0,0.5
2025-11-10,SKU02379,4.0,3.5
2025-11-17,SKU02379,0.0,3.5
2025-11-24,SKU02379,1.0,3.25
2025-12-01,SKU02379,4.0,1.25
2025-12-08,SKU02379,1.0,2.25
2025-12-15,SKU02379,2.0,1.5
2025-12-22,SKU02379,2.0,2.0
2025-12-29,SKU02379,2.0,2.25
2025-11-10,SKU02380,4.0,1.25
2025-11-17,SKU02380,0.0,2.25
2025-11-24,SKU02380,0.0,1.5
2025-12-01,SKU02380,0.0,1.5
2025-12-08,SKU02380,1.0,1.0
2025-12-15,SKU02380,0.0,0.25
2025-12-22,SKU02380,0.0,0.25
2025-12-29,SKU02380,0.0,0.25
2025-11-10,SKU02381,2.0,5.25
2025-11-17,SKU02381,0.0,5.5
2025-11-24,SKU02381,3.0,3.75
2025-12-01,SKU02381,13.0,3.0
2025-12-08,SKU02381,13.0,4.5
2025-12-15,SKU02381,19.0,7.25
2025-12-22,SKU02381,3.0,12.0
2025-12-29,SKU02381,2.0,12.0
2025-11-10,SKU02382,8.0,2.25
2025-11-17,SKU02382,1.0,4.25
2025-11-24,SKU02382,1.0,3.5
2025-12-01,SKU02382,3.0,3.75
2025-12-08,SKU02382,2.0,3.25
2025-12-15,SKU02382,0.0,1.75
2025-12-22,SKU02382,10.0,1.5
2025-12-29,SKU02382,1.0,3.75
2025-11-10,SKU02383,0.0,1.25
2025-11-17,SKU02383,0.0,1.25
2025-11-24,SKU02383,5.0,1.0
2025-12-01,SKU02383,0.0,1.75
2025-12-08,SKU02383,1.0,1.25
2025-12-15,SKU02383,1.0,1.5
2025-12-22,SKU02383,1.0,1.75
2025-12-29,SKU02383,3.0,0.75
2025-11-10,SKU02384,2.0,0.75
2025-11-17,SKU02384,0.0,1.25
2025-11-24,SKU02384,0.0,1.0
2025-12-01,SKU02384,0.0,1.0
2025-12-08,SKU02384,3.0,0.5
2025-12-15,SKU02384,0.0,0.75
2025-12-22,SKU02384,1.0,0.75
2025-12-29,SKU02384,0.0,1.0
2025-11-10,SKU02385,0.0,1.5
2025-11-17,SKU02385,0.0,1.0
2025-11-24,SKU02385,3.0,0.25
2025-12-01,SKU02385,1.0,1.0
2025-12-08,SKU02385,0.0,1.0
2025-12-15,SKU02385,0.0,1.0
2025-12-22,SKU02385,0.0,1.0
2025-12-29,SKU02385,0.0,0.25
2025-11-10,SKU02386,0.0,3.0
2025-11-17,SKU02386,2.0,1.25
2025-11-24,SKU02386,0.0,1.25
2025-12-01,SKU02386,0.0,0.5
2025-12-08,SKU02386,0.0,0.5
2025-12-15,SKU02386,0.0,0.5
2025-12-22,SKU02386,5.0,0.0
2025-12-29,SKU02386,0.0,1.25
2025-11-10,SKU02387,0.0,0.75
2025-11-17,SKU02387,0.0,0.75
2025-11-24,SKU02387,6.0,0.75
2025-12-01,SKU02387,0.0,2.25
2025-12-08,SKU02387,0.0,1.5
2025-12-15,SKU02387,2.0,1.5
2025-12-22,SKU02387,0.0,2.0
2025-12-29,SKU02387,0.0,0.5
2025-11-10,SKU02388,1.0,1.0
2025-11-17,SKU02388,0.0,1.25
2025-11-24,SKU02388,0.0,1.25
2025-12-01,SKU02388,6.0,0.25
2025-12-08,SKU02388,0.0,1.75
2025-12-15,SKU02388,1.0,1.5
2025-12-22,SKU02388,0.0,1.75
2025-12-29,SKU02388,0.0,1.75
2025-11-10,SKU02389,7.0,4.5
2025-11-17,SKU02389,0.0,6.0
2025-11-24,SKU02389,0.0,5.25
2025-12-01,SKU02389,3.0,2.75
2025-12-08,SKU02389,2.0,2.5
2025-12-15,SKU02389,0.0,1.25
2025-12-22,SKU02389,3.0,1.25
2025-12-29,SKU02389,0.0,2.0
2025-11-10,SKU02390,1.0,3.0
2025-11-17,SKU02390,0.0,2.0
2025-11-24,SKU02390,0.0,1.25
2025-12-01,SKU02390,1.0,1.25
2025-12-08,SKU02390,0.0,0.5
2025-12-15,SKU02390,1.0,0.25
2025-12-22,SKU02390,0.0,0.5
2025-12-29,SKU02390,2.0,0.5
2025-11-10,SKU02391,5.0,0.75
2025-11-17,SKU02391,1.0,1.75
2025-11-24,SKU02391,3.0,1.5
2025-12-01,SKU02391,5.0,2.25
2025-12-08,SKU02391,4.0,3.5
2025-12-15,SKU02391,3.0,3.25
2025-12-22,SKU02391,0.0,3.75
2025-12-29,SKU02391,0.0,3.0
2025-11-10,SKU02392,4.0,1.75
2025-11-17,SKU02392,3.0,2.75
2025-11-24,SKU02392,1.0,3.0
2025-12-01,SKU02392,3.0,2.0
2025-12-08,SKU02392,0.0,2.75
2025-12-15,SKU02392,5.0,1.75
2025-12-22,SKU02392,0.0,2.25
2025-12-29,SKU02392,1.0,2.0
2025-11-10,SKU02393,0.0,2.0
2025-11-17,SKU02393,4.0,2.0
2025-11-24,SKU02393,2.0,2.0
2025-12-01,SKU02393,4.0,2.25
2025-12-08,SKU02393,0.0,2.5
2025-12-15,SKU02393,1.0,2.5
2025-12-22,SKU02393,0.0,1.75
2025-12-29,SKU02393,4.0,1.25
2025-11-10,SKU02394,4.0,0.75
2025-11-17,SKU02394,0.0,1.25
2025-11-24,SKU02394,0.0,1.25
2025-12-01,SKU02394,0.0,1.25
2025-12-08,SKU02394,0.0,1.0
2025-12-15,SKU02394,0.0,0.0
2025-12-22,SKU02394,4.0,0.0
2025-12-29,SKU02394,0.0,1.0
2025-11-10,SKU02395,1.0,1.5
2025-11-17,SKU02395,2.0,1.5
2025-11-24,SKU02395,4.0,2.0
2025-12-01,SKU02395,2.0,2.75
2025-12-08,SKU02395,0.0,2.25
2025-12-15,SKU02395,2.0,2.0
2025-12-22,SKU02395,2.0,2.0
2025-12-29,SKU02395,0.0,1.5
2025-11-10,SKU02396,5.0,1.25
2025-11-17,SKU02396,2.0,2.25
2025-11-24,SKU02396,0.0,2.0
2025-12-01,SKU02396,0.0,2.0
2025-12-08,SKU02396,1.0,1.75
2025-12-15,SKU02396,0.0,0.75
2025-12-22,SKU02396,1.0,0.25
2025-12-29,SKU02396,1.0,0.5
2025-11-10,SKU02397,3.0,2.5
2025-11-17,SKU02397,1.0,3.25
2025-11-24,SKU02397,1.0,2.5
2025-12-01,SKU02397,2.0,1.25
2025-12-08,SKU02397,0.0,1.75
2025-12-15,SKU02397,4.0,1.0
2025-12-22,SKU02397,2.0,1.75
2025-12-29,SKU02397,1.0,2.0
2025-11-10,SKU02398,0.0,1.75
2025-11-17,SKU02398,0.0,1.25
2025-11-24,SKU02398,0.0,0.5
2025-12-01,SKU02398,0.0,0.5
2025-12-08,SKU02398,6.0,0.0
2025-12-15,SKU02398,0.0,1.5
2025-12-22,SKU02398,3.0,1.5
2025-12-29,SKU02398,0.0,2.25
2025-11-10,SKU02399,5.0,1.5
2025-11-17,SKU02399,3.0,2.5
2025-11-24,SKU02399,0.0,3.0
2025-12-01,SKU02399,3.0,2.0
2025-12-08,SKU02399,0.0,2.75
2025-12-15,SKU02399,0.0,1.5
2025-12-22,SKU02399,1.0,0.75
2025-12-29,SKU02399,0.0,1.0
2025-11-10,SKU02400,1.0,0.25
2025-11-17,SKU02400,0.0,0.5
2025-11-24,SKU02400,1.0,0.5
2025-12-01,SKU02400,4.0,0.5
2025-12-08,SKU02400,6.0,1.5
2025-12-15,SKU02400,5.0,2.75
2025-12-22,SKU02400,2.0,4.0
2025-12-29,SKU02400,0.0,4.25
2025-11-10,SKU02401,7.0,6.25
2025-11-17,SKU02401,15.0,7.0
2025-11-24,SKU02401,15.0,9.75
2025-12-01,SKU02401,4.0,11.75
2025-12-08,SKU02401,6.0,10.25
2025-12-15,SKU02401,9.0,10.0
2025-12-22,SKU02401,14.0,8.5
2025-12-29,SKU02401,5.0,8.25
2025-11-10,SKU02402,2.0,0.0
2025-11-17,SKU02402,0.0,0.5
2025-11-24,SKU02402,0.0,0.5
2025-12-01,SKU02402,1.0,0.5
2025-12-08,SKU02402,0.0,0.75
2025-12-15,SKU02402,3.0,0.25
2025-12-22,SKU02402,1.0,1.0
2025-12-29,SKU02402,0.0,1.25
2025-11-10,SKU02403,2.0,1.75
2025-11-17,SKU02403,0.0,2.0
2025-11-24,SKU02403,1.0,1.75
2025-12-01,SKU02403,2.0,2.0
2025-12-08,SKU02403,0.0,1.25
2025-12-15,SKU02403,1.0,0.75
2025-12-22,SKU02403,0.0,1.0
2025-12-29,SKU02403,1.0,0.75
2025-11-10,SKU02404,4.0,2.75
2025-11-17,SKU02404,5.0,2.5
2025-11-24,SKU02404,0.0,2.75
2025-12-01,SKU02404,7.0,2.5
2025-12-08,SKU02404,4.0,4.0
2025-12-15,SKU02404,6.0,4.0
2025-12-22,SKU02404,8.0,4.25
2025-12-29,SKU02404,2.0,6.25
2025-11-10,SKU02405,3.0,0.75
2025-11-17,SKU02405,1.0,1.5
2025-11-24,SKU02405,3.0,1.75
2025-12-01,SKU02405,0.0,1.75
2025-12-08,SKU02405,0.0,1.75
2025-12-15,SKU02405,0.0,1.0
2025-12-22,SKU02405,3.0,0.75
2025-12-29,SKU02405,0.0,0.75
2025-11-10,SKU02406,5.0,0.5
2025-11-17,SKU02406,0.0,1.25
2025-11-24,SKU02406,4.0,1.25
2025-12-01,SKU02406,0.0,2.25
2025-12-08,SKU02406,2.0,2.25
2025-12-15,SKU02406,1.0,1.5
2025-12-22,SKU02406,2.0,1.75
2025-12-29,SKU02406,0.0,1.25
2025-11-10,SKU02407,2.0,5.25
2025-11-17,SKU02407,5.0,4.25
2025-11-24,SKU02407,1.0,3.75
2025-12-01,SKU02407,6.0,2.5
2025-12-08,SKU02407,6.0,3.5
2025-12-15,SKU02407,17.0,4.5
2025-12-22,SKU02407,7.0,7.5
2025-12-29,SKU02407,3.0,9.0
2025-11-10,SKU02408,0.0,0.5
2025-11-17,SKU02408,7.0,0.5
2025-11-24,SKU02408,1.0,2.25
2025-12-01,SKU02408,3.0,2.5
2025-12-08,SKU02408,0.0,2.75
2025-12-15,SKU02408,0.0,2.75
2025-12-22,SKU02408,1.0,1.0
2025-12-29,SKU02408,0.0,1.0
2025-11-10,SKU02409,6.0,5.25
2025-11-17,SKU02409,8.0,5.5
2025-11-24,SKU02409,4.0,7.5
2025-12-01,SKU02409,3.0,7.25
2025-12-08,SKU02409,5.0,5.25
2025-12-15,SKU02409,2.0,5.0
2025-12-22,SKU02409,2.0,3.5
2025-12-29,SKU02409,1.0,3.0
2025-11-10,SKU02410,2.0,0.0
2025-11-17,SKU02410,0.0,0.5
2025-11-24,SKU02410,1.0,0.5
2025-12-01,SKU02410,0.0,0.75
2025-12-08,SKU02410,0.0,0.75
2025-12-15,SKU02410,0.0,0.25
2025-12-22,SKU02410,3.0,0.25
2025-12-29,SKU02410,0.0,0.75
2025-11-10,SKU02411,0.0,0.0
2025-11-17,SKU02411,3.0,0.0
2025-11-24,SKU02411,3.0,0.75
2025-12-01,SKU02411,3.0,1.5
2025-12-08,SKU02411,1.0,2.25
2025-12-15,SKU02411,0.0,2.5
2025-12-22,SKU02411,6.0,1.75
2025-12-29,SKU02411,1.0,2.5
2025-11-10,SKU02412,2.0,9.5
2025-11-17,SKU02412,7.0,6.25
2025-11-24,SKU02412,8.0,4.5
2025-12-01,SKU02412,1.0,5.5
2025-12-08,SKU02412,9.0,4.5
2025-12-15,SKU02412,8.0,6.25
2025-12-22,SKU02412,7.0,6.5
2025-12-29,SKU02412,3.0,6.25
2025-11-10,SKU02413,3.0,1.75
2025-11-17,SKU02413,0.0,2.5
2025-11-24,SKU02413,4.0,1.75
2025-12-01,SKU02413,0.0,2.75
2025-12-08,SKU02413,0.0,1.75
2025-12-15,SKU02413,0.0,1.0
2025-12-22,SKU02413,0.0,1.0
2025-12-29,SKU02413,3.0,0.0
2025-11-10,SKU02414,2.0,3.25
2025-11-17,SKU02414,2.0,2.75
2025-11-24,SKU02414,1.0,2.5
2025-12-01,SKU02414,2.0,1.75
2025-12-08,SKU02414,1.0,1.75
2025-12-15,SKU02414,3.0,1.5
2025-12-22,SKU02414,4.0,1.75
2025-12-29,SKU02414,0.0,2.5
2025-11-10,SKU02415,17.0,5.75
2025-11-17,SKU02415,13.0,7.75
2025-11-24,SKU02415,12.0,10.0
2025-12-01,SKU02415,2.0,11.5
2025-12-08,SKU02415,4.0,11.0
2025-12-15,SKU02415,8.0,7.75
2025-12-22,SKU02415,8.0,6.5
2025-12-29,SKU02415,5.0,5.5
2025-11-10,SKU02416,5.0,4.0
2025-11-17,SKU02416,11.0,2.75
2025-11-24,SKU02416,1.0,4.75
2025-12-01,SKU02416,5.0,4.75
2025-12-08,SKU02416,3.0,5.5
2025-12-15,SKU02416,6.0,5.0
2025-12-22,SKU02416,5.0,3.75
2025-12-29,SKU02416,3.0,4.75
2025-11-10,SKU02417,5.0,5.75
2025-11-17,SKU02417,7.0,4.75
2025-11-24,SKU02417,1.0,4.75
2025-12-01,SKU02417,3.0,4.0
2025-12-08,SKU02417,3.0,4.0
2025-12-15,SKU02417,1.0,3.5
2025-12-22,SKU02417,4.0,2.0
2025-12-29,SKU02417,0.0,2.75
2025-11-10,SKU02418,0.0,2.0
2025-11-17,SKU02418,0.0,1.5
2025-11-24,SKU02418,1.0,0.25
2025-12-01,SKU02418,0.0,0.25
2025-12-08,SKU02418,0.0,0.25
2025-12-15,SKU02418,0.0,0.25
2025-12-22,SKU02418,0.0,0.25
2025-12-29,SKU02418,0.0,0.0
2025-11-10,SKU02419,0.0,1.0
2025-11-17,SKU02419,0.0,1.0
2025-11-24,SKU02419,4.0,1.0
2025-12-01,SKU02419,0.0,1.5
2025-12-08,SKU02419,0.0,1.0
2025-12-15,SKU02419,2.0,1.0
2025-12-22,SKU02419,0.0,1.5
2025-12-29,SKU02419,0.0,0.5
2025-11-10,SKU02420,2.0,2.75
2025-11-17,SKU02420,0.0,1.0
2025-11-24,SKU02420,0.0,1.0
2025-12-01,SKU02420,6.0,1.0
2025-12-08,SKU02420,0.0,2.0
2025-12-15,SKU02420,0.0,1.5
2025-12-22,SKU02420,2.0,1.5
2025-12-29,SKU02420,0.0,2.0
2025-11-10,SKU02421,0.0,0.0
2025-11-17,SKU02421,0.0,0.0
2025-11-24,SKU02421,0.0,0.0
2025-12-01,SKU02421,0.0,0.0
2025-12-08,SKU02421,3.0,0.0
2025-12-15,SKU02421,0.0,0.75
2025-12-22,SKU02421,3.0,0.75
2025-12-29,SKU02421,3.0,1.5
2025-11-10,SKU02422,2.0,0.0
2025-11-17,SKU02422,0.0,0.5
2025-11-24,SKU02422,3.0,0.5
2025-12-01,SKU02422,7.0,1.25
2025-12-08,SKU02422,2.0,3.0
2025-12-15,SKU02422,0.0,3.0
2025-12-22,SKU02422,3.0,3.0
2025-12-29,SKU02422,2.0,3.0
2025-11-10,SKU02423,1.0,2.75
2025-11-17,SKU02423,0.0,3.0
2025-11-24,SKU02423,4.0,2.75
2025-12-01,SKU02423,6.0,3.75
2025-12-08,SKU02423,0.0,2.75
2025-12-15,SKU02423,4.0,2.5
2025-12-22,SKU02423,0.0,3.5
2025-12-29,SKU02423,0.0,2.5
2025-11-10,SKU02424,3.0,0.25
2025-11-17,SKU02424,0.0,1.0
2025-11-24,SKU02424,1.0,1.0
2025-12-01,SKU02424,1.0,1.25
2025-12-08,SKU02424,0.0,1.25
2025-12-15,SKU02424,3.0,0.5
2025-12-22,SKU02424,4.0,1.25
2025-12-29,SKU02424,0.0,2.0
2025-11-10,SKU02425,1.0,1.0
2025-11-17,SKU02425,1.0,0.75
2025-11-24,SKU02425,0.0,0.75
2025-12-01,SKU02425,1.0,0.75
2025-12-08,SKU02425,3.0,0.75
2025-12-15,SKU02425,0.0,1.25
2025-12-22,SKU02425,1.0,1.0
2025-12-29,SKU02425,4.0,1.25
2025-11-10,SKU02426,6.0,1.25
2025-11-17,SKU02426,0.0,2.75
2025-11-24,SKU02426,0.0,1.75
2025-12-01,SKU02426,0.0,1.5
2025-12-08,SKU02426,0.0,1.5
2025-12-15,SKU02426,0.0,0.0
2025-12-22,SKU02426,5.0,0.0
2025-12-29,SKU02426,0.0,1.25
2025-11-10,SKU02427,0.0,0.75
2025-11-17,SKU02427,0.0,0.75
2025-11-24,SKU02427,0.0,0.75
2025-12-01,SKU02427,5.0,0.75
2025-12-08,SKU02427,0.0,1.25
2025-12-15,SKU02427,0.0,1.25
2025-12-22,SKU02427,0.0,1.25
2025-12-29,SKU02427,0.0,1.25
2025-11-10,SKU02428,0.0,1.75
2025-11-17,SKU02428,3.0,1.5
2025-11-24,SKU02428,1.0,1.0
2025-12-01,SKU02428,0.0,1.0
2025-12-08,SKU02428,4.0,1.0
2025-12-15,SKU02428,3.0,2.0
2025-12-22,SKU02428,1.0,2.0
2025-12-29,SKU02428,0.0,2.0
2025-11-10,SKU02429,2.0,3.5
2025-11-17,SKU02429,4.0,1.5
2025-11-24,SKU02429,6.0,2.5
2025-12-01,SKU02429,2.0,3.25
2025-12-08,SKU02429,0.0,3.5
2025-12-15,SKU02429,0.0,3.0
2025-12-22,SKU02429,1.0,2.0
2025-12-29,SKU02429,0.0,0.75
2025-11-10,SKU02430,2.0,0.75
2025-11-17,SKU02430,0.0,1.25
2025-11-24,SKU02430,3.0,1.0
2025-12-01,SKU02430,2.0,1.75
2025-12-08,SKU02430,0.0,1.75
2025-12-15,SKU02430,1.0,1.25
2025-12-22,SKU02430,1.0,1.5
2025-12-29,SKU02430,1.0,1.0
2025-11-10,SKU02431,8.0,7.25
2025-11-17,SKU02431,6.0,8.5
2025-11-24,SKU02431,5.0,6.0
2025-12-01,SKU02431,1.0,6.25
2025-12-08,SKU02431,10.0,5.0
2025-12-15,SKU02431,5.0,5.5
2025-12-22,SKU02431,8.0,5.25
2025-12-29,SKU02431,5.0,6.0
2025-11-10,SKU02432,1.0,3.25
2025-11-17,SKU02432,0.0,2.75
2025-11-24,SKU02432,3.0,1.75
2025-12-01,SKU02432,1.0,2.25
2025-12-08,SKU02432,2.0,1.25
2025-12-15,SKU02432,2.0,1.5
2025-12-22,SKU02432,0.0,2.0
2025-12-29,SKU02432,0.0,1.25
2025-11-10,SKU02433,0.0,1.5
2025-11-17,SKU02433,0.0,0.75
2025-11-24,SKU02433,5.0,0.75
2025-12-01,SKU02433,0.0,1.25
2025-12-08,SKU02433,4.0,1.25
2025-12-15,SKU02433,7.0,2.25
2025-12-22,SKU02433,1.0,4.0
2025-12-29,SKU02433,4.0,3.0
2025-11-10,SKU02434,9.0,7.5
2025-11-17,SKU02434,10.0,8.0
2025-11-24,SKU02434,9.0,9.0
2025-12-01,SKU02434,8.0,10.5
2025-12-08,SKU02434,8.0,9.0
2025-12-15,SKU02434,3.0,8.75
2025-12-22,SKU02434,14.0,7.0
2025-12-29,SKU02434,6.0,8.25
2025-11-10,SKU02435,0.0,1.5
2025-11-17,SKU02435,0.0,0.25
2025-11-24,SKU02435,0.0,0.25
2025-12-01,SKU02435,0.0,0.25
2025-12-08,SKU02435,0.0,0.0
2025-12-15,SKU02435,5.0,0.0
2025-12-22,SKU02435,0.0,1.25
2025-12-29,SKU02435,0.0,1.25
2025-11-10,SKU02436,0.0,0.5
2025-11-17,SKU02436,0.0,0.5
2025-11-24,SKU02436,3.0,0.5
2025-12-01,SKU02436,0.0,1.25
2025-12-08,SKU02436,0.0,0.75
2025-12-15,SKU02436,3.0,0.75
2025-12-22,SKU02436,4.0,1.5
2025-12-29,SKU02436,0.0,1.75
2025-11-10,SKU02437,0.0,1.5
2025-11-17,SKU02437,4.0,1.5
2025-11-24,SKU02437,0.0,2.5
2025-12-01,SKU02437,0.0,2.5
2025-12-08,SKU02437,0.0,1.0
2025-12-15,SKU02437,1.0,1.0
2025-12-22,SKU02437,0.0,0.25
2025-12-29,SKU02437,0.0,0.25
2025-11-10,SKU02438,0.0,0.25
2025-11-17,SKU02438,0.0,0.25
2025-11-24,SKU02438,1.0,0.0
2025-12-01,SKU02438,3.0,0.25
2025-12-08,SKU02438,2.0,1.0
2025-12-15,SKU02438,0.0,1.5
2025-12-22,SKU02438,0.0,1.5
2025-12-29,SKU02438,0.0,1.25
2025-11-10,SKU02439,2.0,1.25
2025-11-17,SKU02439,0.0,1.75
2025-11-24,SKU02439,0.0,1.25
2025-12-01,SKU02439,0.0,1.0
2025-12-08,SKU02439,4.0,0.5
2025-12-15,SKU02439,0.0,1.0
2025-12-22,SKU02439,1.0,1.0
2025-12-29,SKU02439,0.0,1.25
2025-11-10,SKU02440,3.0,0.5
2025-11-17,SKU02440,1.0,1.25
2025-11-24,SKU02440,3.0,1.5
2025-12-01,SKU02440,0.0,1.75
2025-12-08,SKU02440,2.0,1.75
2025-12-15,SKU02440,3.0,1.5
2025-12-22,SKU02440,0.0,2.0
2025-12-29,SKU02440,1.0,1.25
2025-11-10,SKU02441,0.0,0.5
2025-11-17,SKU02441,0.0,0.25
2025-11-24,SKU02441,0.0,0.0
2025-12-01,SKU02441,0.0,0.0
2025-12-08,SKU02441,0.0,0.0
2025-12-15,SKU02441,0.0,0.0
2025-12-22,SKU02441,0.0,0.0
2025-12-29,SKU02441,1.0,0.0
2025-11-10,SKU02442,19.0,5.75
2025-11-17,SKU02442,16.0,9.0
2025-11-24,SKU02442,10.0,11.25
2025-12-01,SKU02442,3.0,12.0
2025-12-08,SKU02442,0.0,12.0
2025-12-15,SKU02442,5.0,7.25
2025-12-22,SKU02442,16.0,4.5
2025-12-29,SKU02442,4.0,6.0
2025-11-10,SKU02443,5.0,1.0
2025-11-17,SKU02443,1.0,2.25
2025-11-24,SKU02443,2.0,2.5
2025-12-01,SKU02443,1.0,2.0
2025-12-08,SKU02443,6.0,2.25
2025-12-15,SKU02443,8.0,2.5
2025-12-22,SKU02443,0.0,4.25
2025-12-29,SKU02443,0.0,3.75
2025-11-10,SKU02444,0.0,3.0
2025-11-17,SKU02444,0.0,1.75
2025-11-24,SKU02444,0.0,0.5
2025-12-01,SKU02444,1.0,0.0
2025-12-08,SKU02444,0.0,0.25
2025-12-15,SKU02444,0.0,0.25
2025-12-22,SKU02444,0.0,0.25
2025-12-29,SKU02444,0.0,0.25
2025-11-10,SKU02445,1.0,0.0
2025-11-17,SKU02445,1.0,0.25
2025-11-24,SKU02445,5.0,0.5
2025-12-01,SKU02445,0.0,1.75
2025-12-08,SKU02445,0.0,1.75
2025-12-15,SKU02445,5.0,1.5
2025-12-22,SKU02445,0.0,2.5
2025-12-29,SKU02445,1.0,1.25
2025-11-10,SKU02446,0.0,0.5
2025-11-17,SKU02446,1.0,0.0
2025-11-24,SKU02446,0.0,0.25
2025-12-01,SKU02446,0.0,0.25
2025-12-08,SKU02446,1.0,0.25
2025-12-15,SKU02446,0.0,0.5
2025-12-22,SKU02446,0.0,0.25
2025-12-29,SKU02446,0.0,0.25
2025-11-10,SKU02447,0.0,0.25
2025-11-17,SKU02447,0.0,0.25
2025-11-24,SKU02447,1.0,0.25
2025-12-01,SKU02447,0.0,0.5
2025-12-08,SKU02447,0.0,0.25
2025-12-15,SKU02447,1.0,0.25
2025-12-22,SKU02447,1.0,0.5
2025-12-29,SKU02447,0.0,0.5
2025-11-10,SKU02448,4.0,0.25
2025-11-17,SKU02448,1.0,1.25
2025-11-24,SKU02448,4.0,1.5
2025-12-01,SKU02448,2.0,2.25
2025-12-08,SKU02448,0.0,2.75
2025-12-15,SKU02448,0.0,1.75
2025-12-22,SKU02448,1.0,1.5
